id,budget,revenue,popularity,vote_average,release_year,director
22371,0,0,0.154973,4.9,2008,Lev L. Spiro
19611,5750000,0,0.279117,7.0,2008,Benny Chan
14070,9100000,76000000,0.21503,6.9,2008,A.R. Murugadoss
168643,21000000,0,0.214856,5.4,2008,Duane Clark
13692,0,0,0.214039,5.9,2008,Austin Chick
21182,0,0,0.079463,7.3,2008,Sally George
14301,200000,3,0.352054,7.7,2008,Joss Whedon
31299,2500000,0,0.204746,5.4,2008,Paul Morrison
19311,0,0,0.204302,6.1,2008,Tatia Rosenthal
19237,0,0,0.19789,5.6,2008,Chris Moore
14467,2300000,11100000,0.193779,6.4,2008,Abbas Tyrewala
15511,0,0,0.376053,5.8,2008,Mike Nawrocki
63315,0,0,0.188351,3.2,2008,Tom Putnam
29751,0,0,0.186719,8.0,2008,Steven Smith
18911,20000,0,0.18368,5.3,2008,Stephen Reynolds
20181,8000000,0,0.284963,4.0,2008,Uwe Boll
15126,0,0,0.180992,5.4,2008,Bouli Lanners
14765,0,0,0.180391,6.2,2008,Olivier Marchal
8926,0,0,0.318063,5.1,2008,Antonio Campos
22600,0,0,0.178752,6.0,2008,Ralph Ziman
13200,2500000,0,0.176665,6.3,2008,Lucky McKee
63193,0,0,0.173639,7.8,2008,Peter Werner
16450,0,0,0.172834,5.2,2008,Brian Smrz
16921,15000000,0,0.172791,4.5,2008,Adam Gierasch
13996,5000000,4040588,0.168979,6.4,2008,Randall Miller
15465,0,0,0.16875,5.4,2008,Michel Delgado
14452,10000000,0,0.19719,4.7,2008,Jeff King
14859,0,0,0.161881,7.1,2008,Todd Kessler
12621,0,0,0.161594,5.8,2008,Andrew Fleming
15531,0,0,0.160986,5.4,2008,Gil Junger
24330,0,0,0.16095,4.1,2008,Eduardo S¨¢nchez
26901,0,11295,0.160382,5.0,2008,Bruce LaBruce
15457,0,850575,0.158418,5.3,2008,Christophe Barratier
14575,3600000,0,0.1577,6.2,2008,Adrian Vitoria
13429,0,0,0.201483,4.0,2008,Olly Blackburn
26010,515788,0,0.156827,6.2,2008,Nicky Li Chung-Chi
16867,0,0,0.199865,6.4,2008,Damian Harris
16919,0,0,0.156088,7.1,2008,Sam Dunn
15991,0,0,0.15576,4.9,2008,Frank Henenlotter
7351,6000000,1300000,0.281186,7.1,2008,Erick Zonca
12179,0,0,0.154248,5.9,2008,Morgan Spurlock
15011,0,0,0.152386,4.8,2008,Paddy Breathnach
13003,0,0,0.251071,6.9,2008,Alex Gibney
16277,0,0,0.258333,7.2,2008,Jean-Paul Lilienfeld
16279,0,900689,0.464581,5.9,2008,Sean McGinly
54330,0,0,0.145331,6.1,2008,Kim Jin-Yeong
8747,0,0,0.144854,6.8,2008,Elissa Down
18089,0,0,0.142175,5.1,2008,Jeremy Lovering
15435,0,0,0.142411,5.0,2008,Vincent Garenq
53955,0,9,0.113082,5.1,2008,Silvio Muccino
20382,0,0,0.137976,5.7,2008,Jared Drake
43727,0,0,0.135015,6.3,2008,Dan Ireland
19658,0,0,0.134861,5.7,2008,Abbas Alibhai Burmawalla
7944,0,0,0.134057,6.9,2008,Martin Scorsese
9736,0,0,0.09436,6.8,2008,Jean Becker
317190,0,0,0.132306,6.8,2008,Andy Goddard
20764,2500000,107559,0.086287,5.8,2008,Alex Rivera
53214,0,0,0.088877,7.5,2008,Patrick Hughes
24133,0,0,0.130306,5.1,2008,Adam Fields
26018,0,0,0.1298,7.0,2008,James Colquhoun
12683,4600000,0,0.128781,3.2,2008,Michael Roesch
22556,15000000,317000,0.12731,6.6,2008,Udayan Prasad
15365,0,0,0.133564,4.4,2008,Charles Robert Carner
140656,0,0,0.152615,6.0,2008,Andy Muschietti
20033,0,0,0.120405,5.6,2008,Chip Hale
8899,0,0,0.117631,6.3,2008,Jean-Pierre Dardenne
19222,0,0,0.117211,4.6,2008,William Malone
20529,0,0,0.11599,6.3,2008,Nina Paley
15942,0,0,0.113456,5.4,2008,Olivier Van Hoofstadt
13636,0,307811,0.111351,6.8,2008,Chris Bell
23190,0,0,0.051507,6.9,2008,David de Vries
36124,0,0,0.1087,6.5,2008,Aaron Aites
13797,2000000,0,0.107245,5.1,2008,John Gulager
32579,0,23311391,0.104739,7.3,2008,Patricia Riggen
34482,0,0,0.10378,5.7,2008,Michael Lembeck
15584,0,0,0.102845,8.3,2008,Kurt Kuenne
23174,11000000,15500000,0.101795,4.2,2008,Josef Rusnak
16999,3000000,0,0.101733,4.6,2008,Pitof
20034,0,0,0.121316,5.3,2008,Mark Tonderai
17630,0,0,0.012003,5.5,2008,Allan Mauduit
26233,5000000,0,0.364854,4.1,2008,Phil Flores
11115,0,0,0.093988,5.0,2008,Gil Cates Jr.
19116,22000000,0,0.093841,3.5,2008,David R. Ellis
14847,0,0,0.092419,4.6,2008,Eric Styles
12410,0,0,0.092364,6.4,2008,Vicente Amorim
13578,0,0,0.090252,4.6,2008,T. Sean Shannon
19197,170000,0,0.08972,6.3,2008,Steven Sheil
15705,10000000,0,0.089104,5.3,2008,Sharon Maguire
33871,0,0,0.088814,5.8,2008,Michael Grossman
30969,0,0,0.087966,7.8,2008,Louis C.K.
176297,0,0,0.086851,5.8,2008,Yann Demange
15846,7000000,0,0.085583,5.5,2008,J.T. Petty
14758,0,0,0.083339,5.6,2008,Marianna Palka
19375,0,119563,0.07254,5.4,2008,Tom Gustafson
20414,0,0,0.082898,5.3,2008,Carlo Verdone
16194,0,0,0.329196,6.4,2008,Mark Hartley
15450,0,0,0.079309,6.4,2008,Tyler Perry
18094,0,0,0.161552,7.4,2008,Sacha Gervasi
24475,0,0,0.07698,6.1,2008,Christian Duguay
41362,0,0,0.076837,5.0,2008,Mark Rosman
14795,0,0,0.210293,4.9,2008,Lars Jacobson
37432,0,0,0.012059,5.2,2008,Tom McLoughlin
62459,0,0,0.077034,5.7,2008,Steve Hoefer
13808,0,0,0.068383,6.3,2008,Joel Viertel
13180,0,0,0.067761,7.0,2008,Peter Joseph
13359,3500000,7700000,0.021371,4.5,2008,Nathan Frankowski
8064,0,0,0.064319,6.3,2008,?zg¨¹r Yildirim
14298,0,0,0.038133,6.8,2008,Shane Meadows
20113,0,0,0.060669,3.7,2008,Mikael Salomon
27374,0,0,0.054939,5.9,2008,Joel Anderson
13643,0,0,0.049251,7.0,2008,Rocco Urbisci
27258,0,0,0.045194,4.7,2008,Christopher Denham
14582,0,0,0.044583,5.5,2008,Paul Gross
8908,0,0,0.043578,5.8,2008,Emir Kusturica
27618,0,0,0.042152,6.6,2008,Richard Gale
105759,0,0,0.037628,7.1,2008,Philip Sansom
18635,0,0,0.033634,7.1,2008,Michael McGowan
17358,0,0,0.033615,7.3,2008,Mauro Lima
14419,0,0,0.030837,6.0,2008,Antoine de Caunes
70027,0,0,0.030719,6.8,2008,Denny Tedesco
24328,0,0,0.142713,6.2,2008,John Lasseter
118309,0,0,0.13654,6.6,2008,Tom Hooper
19079,0,0,0.028143,6.9,2008,Daniel Barnz
27621,0,0,0.020272,4.7,2008,Paul Hoen
12411,0,0,0.01752,6.3,2008,Steve Jacobs
39393,0,0,0.089871,7.0,2008,Breno Silveira
13676,0,0,0.030366,6.7,2008,Peggy Holmes
15125,8000000,0,0.007487,4.5,2008,Marc Caro
23619,0,0,0.007325,7.1,2008,Giulio Manfredonia
33295,0,887029,0.005391,6.4,2008,Kristopher Belman
253353,0,0,0.003238,5.9,2008,Bruce Hendricks
19713,500000,0,0.002514,4.5,2008,Oliver Irving
15953,0,0,0.001317,5.3,2008,Nacho G. Velilla
161337,0,0,8.411577,5.9,2011,Juno John Lee
1771,140000000,370569774,7.959228,6.5,2011,Joe Johnston
64690,15000000,76175166,5.903353,7.3,2011,Nicolas Winding Refn
12445,125000000,1327817822,5.711315,7.7,2011,David Yates
1865,380000000,1021683000,4.95513,6.3,2011,Rob Marshall
61791,93000000,482860185,4.50453,6.9,2011,Rupert Wyatt
10195,150000000,444115007,4.12352,6.5,2011,Kenneth Branagh
49530,40000000,173930596,3.596188,6.6,2011,Andrew Niccol
47327,50000000,28931401,3.355611,5.3,2011,Patrick Lussier
27582,40000000,51070807,3.186679,6.3,2011,Simon West
45612,32000000,147332697,2.994474,7.0,2011,Duncan Jones
56292,145000000,694713380,2.95274,6.7,2011,Brad Bird
50646,50000000,142851197,2.924415,6.9,2011,Glenn Ficarra
65754,90000000,232617430,2.776061,7.1,2011,David Fincher
51876,27000000,161849455,2.754426,7.0,2011,Neil Burger
49444,150000000,665692281,2.726573,6.6,2011,Jennifer Yuh
50546,80000000,214918407,2.690458,6.3,2011,Dennis Dugan
51540,35000000,117000000,2.686643,6.4,2011,Seth Gordon
39254,110000000,299268508,2.657014,6.5,2011,Shawn Levy
50544,35000000,150483765,2.633754,6.5,2011,Will Gluck
52449,20000000,216197492,2.604249,5.4,2011,Jake Kasdan
58574,125000000,334615000,2.579776,6.9,2011,Guy Ritchie
49013,200000000,559852396,2.454226,5.8,2011,John Lasseter
44912,200000000,219851172,2.419805,5.1,2011,Martin Campbell
45243,80000000,254455986,2.411533,6.1,2011,Todd Phillips
41630,25000000,147780440,2.252505,6.1,2011,Ivan Reitman
17578,130000000,371940071,2.2343,6.6,2011,Steven Spielberg
55721,32500000,288383523,2.208685,6.5,2011,Paul Feig
48988,36000000,83160734,2.164361,5.4,2011,Bobby Farrelly
37686,50000000,260095987,2.026717,6.6,2011,J.J. Abrams
23629,82000000,89792502,1.972826,5.9,2011,Zack Snyder
49730,42000000,89162162,1.934043,5.5,2011,Catherine Hardwicke
50619,110000000,712171856,1.888096,5.8,2011,Bill Condon
76025,6500000,17693675,1.885979,6.9,2011,Steve McQueen
79218,0,0,1.844119,6.1,2011,Karen Disher
58224,55000000,187361754,1.825552,5.7,2011,Mark Waters
8967,32000000,54674226,1.821261,6.5,2011,Terrence Malick
46529,50000000,144492830,1.794214,6.0,2011,D.J. Caruso
46195,90000000,484635760,1.710793,6.5,2011,Carlos Saldanha
74643,15000000,133432856,1.644472,7.2,2011,Michel Hazanavicius
38317,80000000,169852759,1.64314,5.4,2011,Frank Coraci
49849,163000000,174822325,1.640256,5.4,2011,Jon Favreau
86130,0,0,1.620507,6.5,2011,Bradley Raymond
57212,66000000,177584879,1.592819,6.9,2011,Steven Spielberg
40807,8000000,39187783,1.531633,6.8,2011,Jonathan Levine
44896,135000000,245724603,1.499109,6.5,2011,Gore Verbinski
49520,52000000,75450437,1.493933,5.9,2011,David Dobkin
44826,170000000,185770160,1.488615,6.8,2011,Martin Scorsese
50348,40000000,85412898,1.482692,6.9,2011,Brad Furman
71676,57000000,149217355,1.481016,4.7,2011,Mark Neveldine
51828,15000000,59389433,1.470363,6.9,2011,Lone Scherfig
49021,66000000,57777106,1.46909,6.0,2011,Gary McKendry
48171,37000000,96047633,1.465299,5.7,2011,Mikael H?fstr?m
51162,30000000,14460000,1.425344,6.8,2011,Stephen Anderson
52451,75000000,132274484,1.407986,5.5,2011,Paul W.S. Anderson
73358,0,0,1.401424,6.5,2011,David Hare
58232,8000000,1749457,1.388994,6.2,2011,Phil Traill
71672,0,0,1.36998,5.1,2011,Declan O'Brien
59436,30000000,151119219,1.367727,7.2,2011,Woody Allen
38321,60000000,78309131,1.344998,5.3,2011,Scott Stewart
51052,0,0,1.301204,6.6,2011,Sarah Smith
57157,12000000,22939027,1.285106,5.2,2011,Jason Reitman
59440,25000000,23057115,1.246852,7.6,2011,Gavin O'Connor
59965,35000000,82087155,1.246595,5.5,2011,John Singleton
48138,30000000,130786397,1.246283,6.4,2011,Jaume Collet-Serra
38050,50200000,127869379,1.241191,6.4,2011,George Nolfi
37958,75000000,226904017,1.240414,5.6,2011,Tarsem Singh
60420,250000,3542353,1.22871,6.4,2011,Drake Doremus
59861,30000000,36160375,1.215505,5.6,2011,Tom Hanks
39513,40000000,97552050,1.213405,6.4,2011,Greg Mottola
75736,7000000,0,1.212003,4.9,2011,Aaron Harvey
69798,0,88025781,1.208771,6.2,2011,Ben Palmer
62835,40000000,60965854,1.205338,6.5,2011,Olivier Megaton
44943,70000000,202466756,1.19533,5.5,2011,Jonathan Liebesman
55779,47000000,157887643,1.176723,5.9,2011,Steven Quale
45610,30000000,2527904,1.128994,6.4,2011,Marc Forster
71880,79000000,149673788,1.123666,4.2,2011,Dennis Dugan
63492,20000000,30426096,1.120851,6.2,2011,Mark Mylod
23047,40000000,88100000,1.11981,5.2,2011,Dominic Sena
75900,6400000,35057696,1.116674,6.7,2011,Simon Curtis
71670,6000000,0,1.114169,4.9,2011,Scott Spiegel
74465,50000000,120081841,1.111078,6.4,2011,Cameron Crowe
58547,0,201146,1.109807,5.6,2011,Jamie Linden
71469,30000000,64626786,1.107689,4.7,2011,Chris Gorak
50014,25000000,124272124,1.105855,7.6,2011,Tate Taylor
75174,25000000,77278331,1.102011,6.3,2011,Joe Carnahan
60308,50000000,110206216,1.081676,6.9,2011,Bennett Miller
71859,7000000,6038942,1.079441,7.3,2011,Lynne Ramsay
49950,16000000,40492759,1.074793,5.5,2011,Christian E. Christiansen
417859,130000000,554987477,1.071695,6.9,2011,Chris Miller
49517,30000000,0,1.058691,6.5,2011,Tomas Alfredson
40805,120000000,227817248,1.058342,5.4,2011,Michel Gondry
49022,35000000,59901913,1.055533,6.0,2011,Luke Greenfield
37430,90000000,48795021,1.054256,5.2,2011,Marcus Nispel
74018,0,0,1.052549,6.1,2011,Damon Santostefano
58233,45000000,160078586,1.048895,6.0,2011,Oliver Parker
39538,60000000,135458097,1.045866,6.1,2011,Steven Soderbergh
91417,0,0,1.043518,6.6,2011,Tom Owens
73937,41000000,7448385,1.038162,5.4,2011,David Frankel
38117,17000000,43165571,1.029084,6.0,2011,Daniel Barnz
55465,19000000,35387212,1.024786,6.0,2011,Todd Strauss-Schulson
60935,35000000,28128670,1.013771,6.0,2011,Matthijs van Heijningen Jr.
59108,75000000,152930623,1.013101,5.8,2011,Brett Ratner
62838,56000000,142044638,1.011185,5.6,2011,Garry Marshall
38319,49900000,26121638,1.004841,5.1,2011,David Gordon Green
56590,3500000,0,0.985304,6.9,2011,Sam Liu
89708,4000000,0,0.982341,7.9,2011,Ron Fricke
72972,0,0,0.980307,6.0,2011,Spike Brandt
63710,0,0,0.954335,5.8,2011,Bille Woodruff
50357,5000000,25562924,0.941604,4.9,2011,Gonzalo L¨®pez-Gallego
58151,17000000,24922237,0.93488,6.1,2011,Craig Gillespie
65759,130000000,150406466,0.93092,5.8,2011,George Miller
41446,40000000,97138686,0.929466,6.0,2011,Wes Craven
50321,150000000,38992758,0.921653,5.5,2011,Simon Wells
59678,14350531,3964682,0.91973,6.4,2011,Joe Cornish
60307,21000000,72417394,0.917718,6.4,2011,David Bowers
83201,0,0,0.910291,6.8,2011,Raman Hui
64685,40000000,55247881,0.907952,7.0,2011,Stephen Daldry
59197,0,0,0.907622,3.9,2011,Mark Atkins
55301,75000000,342695435,0.904531,5.5,2011,Mike Mitchell
50780,21000000,970816,0.903312,6.0,2011,Jodie Foster
64639,25000000,10324441,0.897265,5.3,2011,Rod Lurie
74534,10000000,136836156,0.895829,6.8,2011,John Madden
41513,110000000,563749323,0.879003,5.5,2011,Raja Gosnell
51999,0,908000,0.876731,6.7,2011,David Mackenzie
50456,30000000,63782078,0.863804,6.5,2011,Joe Wright
70670,0,15699707,0.859651,7.0,2011,Morten Tyldum
72432,0,68945,0.854834,6.6,2011,Adam Kassen
85435,12468389,29007412,0.852907,5.7,2011,Stephan Elliott
64586,10000000,0,0.851701,5.4,2011,Julia Leigh
49020,0,864659,0.847636,7.4,2011,Richard Ayoade
62046,5000000,3142154,0.846188,6.1,2011,Rob Minkoff
50839,3500000,19504039,0.846125,6.6,2011,J.C. Chandor
45772,36000000,189712432,0.827785,5.7,2011,Kelly Asbury
55846,15774948,741875,0.815155,6.0,2011,Elliott Lester
52067,0,6861102,0.812252,5.7,2011,Miguel Arteta
65057,20000000,177243185,0.808336,6.6,2011,Alexander Payne
50359,63000000,183953723,0.806735,5.4,2011,Tim Hill
23514,45000000,24000000,0.806361,5.5,2011,Bruce Robinson
68684,10000000,0,0.803764,5.9,2011,Joseph Kahn
67913,6000000,19560274,0.802769,6.6,2011,John Michael McDonagh
58767,0,0,0.801419,5.1,2011,Claudio F?h
59968,10000000,17273593,0.80048,5.7,2011,Jesse Peretz
63493,10000000,610986,0.786615,5.7,2011,Matthew Chapman
68817,24000000,63543328,0.785489,6.5,2011,Craig Brewer
45156,0,1296937,0.780354,6.2,2011,Nicole Kassell
70578,36000000,9612469,0.780318,5.3,2011,Joel Schumacher
72113,25000000,27603069,0.779648,6.9,2011,Roman Polanski
55420,100000,1776935,0.779536,6.8,2011,Mike Cahill
10316,12500000,75993061,0.771868,6.4,2011,George Clooney
54540,0,12000000,0.767071,5.0,2011,Alex Zamm
38356,195000000,1123746996,0.760503,6.1,2011,Michael Bay
72571,5000000,205703818,0.760193,6.0,2011,Henry Joost
63207,13000000,0,0.755324,5.2,2011,Juan Carlos Fresnadillo
44564,70000000,67112664,0.747362,5.2,2011,Ron Howard
50725,19000000,6928068,0.734516,6.3,2011,Michael Dowse
75802,0,9504139,0.731793,6.5,2011,Tanya Wexler
38753,15000000,0,0.709051,5.0,2011,Mitch Glazer
83899,0,14347000,0.706395,6.6,2011,Adam Wingard
81390,4000000,25345000,0.70252,6.1,2011,Julian Gilbey
64328,45000000,165184237,0.699052,6.4,2011,James Bobin
56288,27000000,85564310,0.688697,4.5,2011,Robert Rodriguez
44945,9500000,120000,0.687144,6.5,2011,David Schwimmer
74536,15000000,0,0.685977,4.8,2011,Dito Montiel
69778,0,0,0.682356,6.0,2011,Alex Gregory
38684,0,34710627,0.679469,6.9,2011,Cary Fukunaga
74998,17000000,12355798,0.666454,5.9,2011,Roger Donaldson
57737,0,0,0.664023,5.4,2011,William Lau
49012,40000000,45735397,0.661178,5.3,2011,Jason Winer
79443,0,0,0.660334,5.9,2011,Troy Quane
72391,0,0,0.659941,5.7,2011,Michael Damian
65851,0,0,0.658653,6.2,2011,Jeff Tremaine
49494,25000000,27122040,0.658095,5.9,2011,Kevin Macdonald
57431,25000000,34942188,0.656612,5.4,2011,David Gordon Green
63310,2000000,42070,0.644723,7.5,2011,Micha?l R. Roskam
91550,0,0,0.628144,6.1,2011,Geoffrey Fletcher
80591,15000000,868439,0.626306,5.8,2011,Madonna
83564,0,0,0.625531,7.9,2011,Enrico Casarosa
79697,0,175706,0.615488,5.9,2011,Jim Field Smith
51248,0,0,0.60979,4.6,2011,Darren Lynn Bousman
81250,0,0,0.607142,6.0,2011,Jeffrey Hornaday
58626,6000000,0,0.605805,5.1,2011,William Kaufman
58428,750000,78396,0.604152,5.2,2011,Ti West
47760,8000000,163265,0.601594,6.3,2011,Gus Van Sant
76101,5000000,0,0.598246,4.1,2011,Lawrence Silverstein
79113,0,0,0.597095,6.5,2011,Michael Damian
101173,7700000,1072602,0.597001,5.7,2011,Ralph Fiennes
88794,35000000,84606030,0.588821,5.8,2011,Clint Eastwood
48340,30000000,108609310,0.587045,5.7,2011,Alister Grierson
56831,0,0,0.585459,7.0,2011,Tommy Lee Jones
70868,24000000,30551495,0.58425,5.2,2011,Douglas McGrath
48231,15000000,27462041,0.580694,5.9,2011,David Cronenberg
43959,18000000,47088990,0.578282,6.9,2011,Sean McNamara
62206,28000000,40547440,0.570978,5.5,2011,Ruben Fleischer
77949,4798235,209696,0.570634,6.2,2011,Nick Murphy 
57089,30000000,13521829,0.566856,4.9,2011,Mike Disa
74308,0,72689,0.564556,7.1,2011,Tony Kaye
72912,0,0,0.564107,5.1,2011,John Bonito
81232,0,0,0.562704,6.9,2011,Jonathan Newman
69735,0,0,0.559451,7.1,2011,Sam Liu
58443,7000000,0,0.545038,5.2,2011,Mike Elliott
94363,0,0,0.540954,5.7,2011,Derick Martini
50601,20000000,17479,0.539108,5.9,2011,Renny Harlin
59722,0,0,0.534119,4.0,2011,Trey Stokes
71677,8000000,0,0.531976,5.8,2011,Ernie Barbarash
55787,38000000,114156230,0.530139,6.7,2011,Francis Lawrence
69668,50000000,38502340,0.528255,5.9,2011,Jim Sheridan
55720,10000000,1759252,0.524684,6.6,2011,Chris Weitz
58231,0,0,0.523036,4.4,2011,Phil Dornfeld
84228,4000000,0,0.521522,4.1,2011,P.J. Pettiette
59296,1,1378,0.52043,5.3,2011,Dermot Mulroney
57118,0,0,0.514888,6.7,2011,Michael Pavone
75622,12000000,972512,0.512775,5.2,2011,Oren Moverman
50837,0,3538446,0.509793,6.6,2011,Sean Durkin
64720,5000000,3099314,0.509532,6.9,2011,Jeff Nichols
51588,8000000,10130000,0.506031,5.8,2011,Joe Nussbaum
76543,0,22321,0.496602,7.1,2011,Paddy Considine
67748,0,8452,0.495308,6.3,2011,Justin Kurzel
57276,4317946,14624826,0.49518,7.2,2011,Wim Wenders
106938,0,0,0.494147,5.8,2011,Nick Willing
145316,0,0,0.493696,5.8,2011,Rob Gibbs
74626,0,0,0.492689,6.3,2011,Kjell Sundvall
57718,0,0,0.492646,6.2,2011,Simon J. Smith
73936,0,0,0.491446,5.3,2011,Carl Tibbetts
72213,1000000,34522221,0.487945,6.7,2011,Alex Kendrick
81033,0,0,0.486844,6.1,2011,Craig Pryce
86812,0,0,0.486641,5.7,2011,Zal Batmanglij
77221,40000000,5446000,0.484734,5.6,2011,Jean-Jacques Annaud
74523,0,0,0.483517,5.7,2011,Alex Ranarivelo
78080,0,0,0.482803,5.4,2011,John Putch
73567,10000000,3665069,0.482368,6.3,2011,William Friedkin
82424,0,0,0.478285,6.8,2011,Angus MacLane
73362,0,0,0.477405,5.0,2011,Kurt Mattila
38322,32000000,83615414,0.475663,5.4,2011,John Whitesell
50698,1000000,0,0.472008,6.0,2011,Stuart Ortiz
70584,350000,0,0.470726,2.9,2011,V¨ªctor Garc¨ªa
65291,3500000,0,0.464885,6.5,2011,Chris Berkeley
50217,93,2500000,0.46351,5.2,2011,Angel Gracia
74726,0,0,0.45584,6.2,2011,Alejandro Brugu¨¦s
62837,37000000,95404397,0.455555,6.6,2011,Charles Martin Smith
60405,0,0,0.451669,5.0,2011,Michael Lembeck
51481,0,0,0.45008,5.1,2011,Melanie Mayron
81025,0,34564651,0.449357,6.3,2011,Lasse Hallstr?m
77269,0,0,0.4483,7.3,2011,Gary Hustwit
55292,29000000,33662874,0.44615,6.4,2011,Benny Chan
38540,0,0,0.444626,5.6,2011,Adrian Vitoria
65599,0,0,0.444519,5.9,2011,Lucky McKee
80410,4500000,0,0.440242,4.4,2011,Uwe Boll
51497,125000000,626137675,0.436803,7.1,2011,Justin Lin
71208,500000,0,0.434672,5.9,2011,J.T. Tepnapa
79070,2500000,3358,0.434506,5.9,2011, Fr¨¦d¨¦ric Jardin
73500,0,0,0.431936,5.6,2011,Rob Hedden
79777,10000000,303877,0.43132,6.6,2011,Angelina Jolie
71689,0,0,0.43079,6.7,2011,Dan Povenmire
60422,4000000,355688,0.429826,6.1,2011,Sam Levinson
73588,0,0,0.424885,5.0,2011,Matthew Parkhill
85449,0,0,0.42488,6.3,2011,Julie Delpy
57119,6600000,37710610,0.423412,6.3,2011,Salim Akil
62580,0,0,0.42093,6.5,2011,Daniel Auteuil
65218,0,0,0.420673,6.8,2011,Patricia Riggen
92182,2000000,13101672,0.419201,5.2,2011,Chris Kentis
51209,0,1188194,0.418255,6.8,2011,Jonathan Hensleigh
85542,0,0,0.417574,5.3,2011,Michael Winterbottom
65034,0,0,0.417183,6.9,2011,Curtis Hanson
78461,7300000,0,0.415214,5.4,2011,Martin Guigui
9364,8000000,100915,0.414629,5.6,2011,Andrea Arnold
70196,0,0,0.414037,5.7,2011,Matthew Hope
57586,0,15240456,0.413573,7.0,2011,Keith Scholey
84355,125000,3200000,0.524527,6.3,2011,Lynn Shelton
93394,5000000,0,0.411983,4.8,2011,Stig Svendsen
91333,0,0,0.476179,5.0,2011,Terry Miles
59860,20000000,17425000,0.410616,5.9,2011,Thomas Bezucha
55725,10831173,10654385,0.410207,6.8,2011,Tom McCarthy
63749,0,0,0.409144,4.9,2011,Griff Furst
70586,20000000,0,0.401778,4.9,2011,Mike Gunther
83384,0,0,0.400027,4.0,2011,Todd Solondz
70587,0,0,0.397279,4.4,2011,Robert Vince
50671,20000000,0,0.396898,5.6,2011,Antti Jokinen
44754,14000000,46495,0.395082,5.9,2011,Kenneth Lonergan
68818,0,623528,0.388036,6.7,2011,Mateo Gil
66923,0,0,0.387627,6.8,2011,Nick Moore
54093,0,0,0.386031,5.5,2011,Nick Hamm
73456,0,0,0.385492,6.3,2011,Zeke Norton
73499,17000000,3696232,0.381174,5.9,2011,Michael Brandt
103516,0,0,0.42001,4.3,2011,Alan Brown
76122,500000,0,0.37824,6.7,2011,Leythum
46221,135000,0,0.374156,5.3,2011,Carlo Ledesma
73770,0,0,0.373356,5.6,2011,Matthias Schweigh?fer
91070,930000,30905,0.372627,5.2,2011,Kat Coiro
51993,0,144633,0.230763,6.7,2011,Azazel Jacobs
71688,13000000,114956699,0.37054,6.2,2011,Phyllida Lloyd
77499,0,0,0.370236,5.8,2011,Terry Klassen
84226,0,0,0.368965,4.6,2011,Douglas Aarniokoski
48572,4000000,1104682,0.548602,5.8,2011,Kevin Smith
76535,500000,0,0.653289,7.1,2011,Leythum
62630,19100000,5728213,0.363036,6.3,2011,Lee Tamahori
78381,7000000,0,0.362217,4.7,2011,Francis Ford Coppola
74306,0,122550,0.36105,6.8,2011,Bobcat Goldthwait
84404,1100000,0,0.357401,7.5,2011,Lee Hirsch
79931,0,0,0.3554,7.4,2011,Paul Dugdale
70008,8400000,0,0.355307,5.1,2011,Adamo P. Cultraro
86820,0,17801,0.351823,4.2,2011,Abel Ferrara
38543,25000000,0,0.353745,6.0,2011,Jonathan English
56401,4000000,253899,0.352084,7.3,2011,Jim Kohlberg
55861,0,0,0.351402,4.9,2011,Alex Orwell
71626,1150000,0,0.351234,3.5,2011,Kelly Smith
80038,0,12186625,0.580586,5.7,2011,Jennifer Westfeldt
70006,3000000,0,0.349834,5.7,2011,Michael Jai White
64288,0,664747,0.348325,6.7,2011,Lee Fulkerson
65055,28000000,10126458,0.339565,5.1,2011,David R. Ellis
73108,0,0,0.338543,5.4,2011,Gil Junger
62441,0,0,0.337281,7.2,2011,James Strong
85431,0,0,0.336381,6.9,2011,Sam Jaeger
57331,41000000,0,0.335076,5.7,2011,J¨¦r?me Salle
49010,3000000,672648,0.567753,5.8,2011,Jason Eisener
51017,25000000,53213633,0.334274,6.9,2011,Tyler Perry
40161,0,0,0.334152,6.2,2011,Sheree Folkson
54445,0,0,0.329831,5.5,2011,Benny Boom
75074,0,0,0.282795,5.2,2011,Don Handfield
68450,0,0,0.321341,8.5,2011,Curt Morgan
56780,15000000,4627375,0.318142,4.8,2011,Paul Johansson
91549,0,3838,0.317511,5.0,2011,Mary Harron
72842,0,0,0.316012,6.1,2011,Niall MacCormick
77879,6000000,0,0.31424,5.3,2011,Michael Pavone
70577,15000000,0,0.311488,5.7,2011,Julien Magnat
75735,0,0,0.311289,3.9,2011,Nick Lyon
132923,0,0,0.309008,4.5,2011,Michael Winnick
53487,25000000,11790979,0.307661,6.3,2011,Paolo Sorrentino
58625,0,0,0.30628,4.4,2011,Chris Fisher
77887,0,0,0.30324,6.8,2011,Gary Rydstrom
66945,0,0,0.303053,4.5,2011,James Hacking
66125,0,0,0.30289,7.3,2011,Kriv Stenders
57812,1000000,0,0.301469,4.5,2011,Jason Connery
82501,0,0,0.301119,4.8,2011,Pawe? Pawlikowski
75595,0,0,0.300901,5.6,2011,Elgin James
64622,8000000,0,0.296065,3.6,2011,Antoine Thomas
76815,1000000,0,0.295513,3.5,2011,Jose Montesinos
76115,0,0,0.295301,7.6,2011,Nick Morris
79379,0,0,0.407036,6.3,2011,Steve Hickner
