id,budget,revenue,popularity,vote_average,release_year,cast
59678,14350531,3964682,0.91973,6.4,2011,Nick Frost
60307,21000000,72417394,0.917718,6.4,2011,Zachary Gordon
83201,0,0,0.910291,6.8,2011,Antonio Banderas
64685,40000000,55247881,0.907952,7.0,2011,Thomas Horn
59197,0,0,0.907622,3.9,2011,Kel Mitchell
55301,75000000,342695435,0.904531,5.5,2011,Jason Lee
50780,21000000,970816,0.903312,6.0,2011,Jodie Foster
64639,25000000,10324441,0.897265,5.3,2011,James Marsden
74534,10000000,136836156,0.895829,6.8,2011,Bill Nighy
41513,110000000,563749323,0.879003,5.5,2011,Neil Patrick Harris
51999,0,908000,0.876731,6.7,2011,Ewan McGregor
50456,30000000,63782078,0.863804,6.5,2011,Saoirse Ronan
70670,0,15699707,0.859651,7.0,2011,Aksel Hennie
72432,0,68945,0.854834,6.6,2011,Chris Evans
85435,12468389,29007412,0.852907,5.7,2011,Rebel Wilson
64586,10000000,0,0.851701,5.4,2011,Emily Browning
49020,0,864659,0.847636,7.4,2011,Craig Roberts
62046,5000000,3142154,0.846188,6.1,2011,Patrick Dempsey
50839,3500000,19504039,0.846125,6.6,2011,Kevin Spacey
45772,36000000,189712432,0.827785,5.7,2011,James McAvoy
55846,15774948,741875,0.815155,6.0,2011,Jason Statham
52067,0,6861102,0.812252,5.7,2011,Anne Heche
65057,20000000,177243185,0.808336,6.6,2011,George Clooney
50359,63000000,183953723,0.806735,5.4,2011,Russell Brand
23514,45000000,24000000,0.806361,5.5,2011,Johnny Depp
68684,10000000,0,0.803764,5.9,2011,Josh Hutcherson
67913,6000000,19560274,0.802769,6.6,2011,Brendan Gleeson
58767,0,0,0.801419,5.1,2011,Billy Zane
59968,10000000,17273593,0.80048,5.7,2011,Paul Rudd
63493,10000000,610986,0.786615,5.7,2011,Patrick Wilson
68817,24000000,63543328,0.785489,6.5,2011,Kenny Wormald
45156,0,1296937,0.780354,6.2,2011,Kate Hudson
70578,36000000,9612469,0.780318,5.3,2011,Nicolas Cage
72113,25000000,27603069,0.779648,6.9,2011,Kate Winslet
55420,100000,1776935,0.779536,6.8,2011,Brit Marling
10316,12500000,75993061,0.771868,6.4,2011,Ryan Gosling
54540,0,12000000,0.767071,5.0,2011,Odette Annable
38356,195000000,1123746996,0.760503,6.1,2011,Shia LaBeouf
72571,5000000,205703818,0.760193,6.0,2011,Katie Featherston
63207,13000000,0,0.755324,5.2,2011,Clive Owen
44564,70000000,67112664,0.747362,5.2,2011,Kevin James
50725,19000000,6928068,0.734516,6.3,2011,Topher Grace
75802,0,9504139,0.731793,6.5,2011,Maggie Gyllenhaal
38753,15000000,0,0.709051,5.0,2011,Megan Fox
83899,0,14347000,0.706395,6.6,2011,Sharni Vinson
81390,4000000,25345000,0.70252,6.1,2011,Melissa George
64328,45000000,165184237,0.699052,6.4,2011,Amy Adams
56288,27000000,85564310,0.688697,4.5,2011,Jessica Alba
44945,9500000,120000,0.687144,6.5,2011,Clive Owen
74536,15000000,0,0.685977,4.8,2011,Channing Tatum
69778,0,0,0.682356,6.0,2011,Jason Sudeikis
38684,0,34710627,0.679469,6.9,2011,Mia Wasikowska
74998,17000000,12355798,0.666454,5.9,2011,Nicolas Cage
49012,40000000,45735397,0.661178,5.3,2011,Russell Brand
79443,0,0,0.660334,5.9,2011,Jack Angel
72391,0,0,0.659941,5.7,2011,Travis Turner
65851,0,0,0.658653,6.2,2011,Jason Acu?a
49494,25000000,27122040,0.658095,5.9,2011,Channing Tatum
57431,25000000,34942188,0.656612,5.4,2011,Sam Rockwell
63310,2000000,42070,0.644723,7.5,2011,Matthias Schoenaerts
91550,0,0,0.628144,6.1,2011,Saoirse Ronan
80591,15000000,868439,0.626306,5.8,2011,Abbie Cornish
83564,0,0,0.625531,7.9,2011,Krista Sheffler
79697,0,175706,0.615488,5.9,2011,Hugh Jackman
51248,0,0,0.60979,4.6,2011,Michael Landes
81250,0,0,0.607142,6.0,2011,Sarah Hyland
58626,6000000,0,0.605805,5.1,2011,Cuba Gooding Jr.
58428,750000,78396,0.604152,5.2,2011,Sara Paxton
47760,8000000,163265,0.601594,6.3,2011,Mia Wasikowska
76101,5000000,0,0.598246,4.1,2011,Sean Faris
79113,0,0,0.597095,6.5,2011,Katie McGrath
101173,7700000,1072602,0.597001,5.7,2011,Gerard Butler
88794,35000000,84606030,0.588821,5.8,2011,Leonardo DiCaprio
48340,30000000,108609310,0.587045,5.7,2011,Ioan Gruffudd
56831,0,0,0.585459,7.0,2011,Tommy Lee Jones
70868,24000000,30551495,0.58425,5.2,2011,Sarah Jessica Parker
48231,15000000,27462041,0.580694,5.9,2011,Keira Knightley
43959,18000000,47088990,0.578282,6.9,2011,AnnaSophia Robb
62206,28000000,40547440,0.570978,5.5,2011,Jesse Eisenberg
77949,4798235,209696,0.570634,6.2,2011,Rebecca Hall
57089,30000000,13521829,0.566856,4.9,2011,Hayden Panettiere
74308,0,72689,0.564556,7.1,2011,Adrien Brody
72912,0,0,0.564107,5.1,2011,Maria Bello
81232,0,0,0.562704,6.9,2011,Toni Collette
69735,0,0,0.559451,7.1,2011,Ben McKenzie
58443,7000000,0,0.545038,5.2,2011,Sharni Vinson
94363,0,0,0.540954,5.7,2011,Chlo? Grace Moretz
50601,20000000,17479,0.539108,5.9,2011,Rupert Friend
59722,0,0,0.534119,4.0,2011,Patrick Labyorteaux
71677,8000000,0,0.531976,5.8,2011,Jean-Claude Van Damme
55787,38000000,114156230,0.530139,6.7,2011,Robert Pattinson
69668,50000000,38502340,0.528255,5.9,2011,Daniel Craig
55720,10000000,1759252,0.524684,6.6,2011,Demi¨¢n Bichir
58231,0,0,0.523036,4.4,2011,Danneel Ackles
84228,4000000,0,0.521522,4.1,2011,Valerie Azlynn
59296,1,1378,0.52043,5.3,2011,Mandy Moore
57118,0,0,0.514888,6.7,2011,Ed Harris
75622,12000000,972512,0.512775,5.2,2011,Woody Harrelson
50837,0,3538446,0.509793,6.6,2011,Elizabeth Olsen
64720,5000000,3099314,0.509532,6.9,2011,Michael Shannon
51588,8000000,10130000,0.506031,5.8,2011,Aimee Teegarden
76543,0,22321,0.496602,7.1,2011,Peter Mullan
67748,0,8452,0.495308,6.3,2011,Lucas Pittaway
57276,4317946,14624826,0.49518,7.2,2011,Regina Advento
106938,0,0,0.494147,5.8,2011,Rhys Ifans
145316,0,0,0.493696,5.8,2011,Larry the Cable Guy
74626,0,0,0.492689,6.3,2011,Rolf Lassg?rd
57718,0,0,0.492646,6.2,2011,Will Ferrell
73936,0,0,0.491446,5.3,2011,Cillian Murphy
72213,1000000,34522221,0.487945,6.7,2011,Alex Kendrick
81033,0,0,0.486844,6.1,2011,Catherine Bell
86812,0,0,0.486641,5.7,2011,Brit Marling
77221,40000000,5446000,0.484734,5.6,2011,Mark Strong
74523,0,0,0.483517,5.7,2011,Joseph Cross
78080,0,0,0.482803,5.4,2011,Curtis Armstrong
73567,10000000,3665069,0.482368,6.3,2011,Matthew McConaughey
82424,0,0,0.478285,6.8,2011,Lori Alan
73362,0,0,0.477405,5.0,2011,Bruce Boxleitner
38322,32000000,83615414,0.475663,5.4,2011,Portia Doubleday
50698,1000000,0,0.472008,6.0,2011,Sean Rogerson
70584,350000,0,0.470726,2.9,2011,Steven Brand
65291,3500000,0,0.464885,6.5,2011,Nathan Fillion
50217,93,2500000,0.46351,5.2,2011,Camilla Belle
74726,0,0,0.45584,6.2,2011,Alexis D¨ªaz de Villegas
62837,37000000,95404397,0.455555,6.6,2011,Morgan Freeman
60405,0,0,0.451669,5.0,2011,Ashley Tisdale
51481,0,0,0.45008,5.1,2011,Jennifer Stone
81025,0,34564651,0.449357,6.3,2011,Emily Blunt
55292,29000000,33662874,0.44615,6.4,2011,Andy Lau
38540,0,0,0.444626,5.6,2011,Sean Bean
65599,0,0,0.444519,5.9,2011,Pollyanna McIntosh
80410,4500000,0,0.440242,4.4,2011,Dolph Lundgren
51497,125000000,626137675,0.436803,7.1,2011,Vin Diesel
71208,500000,0,0.434672,5.9,2011,Dennis Bateman
79070,2500000,3358,0.434506,5.9,2011,Tomer Sisley
73500,0,0,0.431936,5.6,2011,Dave Annable
79777,10000000,303877,0.43132,6.6,2011,Zana Marjanovi?
71689,0,0,0.43079,6.7,2011,Dee Bradley Baker
60422,4000000,355688,0.429826,6.1,2011,Ellen Barkin
73588,0,0,0.424885,5.0,2011,Stephen Moyer
85449,0,0,0.42488,6.3,2011,Lou Avarez
57119,6600000,37710610,0.423412,6.3,2011,Paula Patton
62580,0,0,0.42093,6.5,2011,Daniel Auteuil
65218,0,0,0.420673,6.8,2011,Adam Hicks
92182,2000000,13101672,0.419201,5.2,2011,Elizabeth Olsen
51209,0,1188194,0.418255,6.8,2011,Ray Stevenson
85542,0,0,0.417574,5.3,2011,Freida Pinto
65034,0,0,0.417183,6.9,2011,William Hurt
78461,7300000,0,0.415214,5.4,2011,Dennis Quaid
9364,8000000,100915,0.414629,5.6,2011,Kaya Scodelario
70196,0,0,0.414037,5.7,2011,Toby Kebbell
57586,0,15240456,0.413573,7.0,2011,Samuel L. Jackson
84355,125000,3200000,0.524527,6.3,2011,Mark Duplass
93394,5000000,0,0.411983,4.8,2011,Anita Briem
91333,0,0,0.476179,5.0,2011,Danny Trejo
59860,20000000,17425000,0.410616,5.9,2011,Selena Gomez
55725,10831173,10654385,0.410207,6.8,2011,Paul Giamatti
63749,0,0,0.409144,4.9,2011,Kristy Swanson
70586,20000000,0,0.401778,4.9,2011,50 Cent
83384,0,0,0.400027,4.0,2011,Jordan Gelber
70587,0,0,0.397279,4.4,2011,Sierra McCormick
50671,20000000,0,0.396898,5.6,2011,Christopher Lee
44754,14000000,46495,0.395082,5.9,2011,Anna Paquin
68818,0,623528,0.388036,6.7,2011,Sam Shepard
66923,0,0,0.387627,6.8,2011,Anjelica Huston
54093,0,0,0.386031,5.5,2011,Ben Barnes
73456,0,0,0.385492,6.3,2011,Diana Kaarina
73499,17000000,3696232,0.381174,5.9,2011,Stephen Moyer
103516,0,0,0.42001,4.3,2011,Hale Appleman
76122,500000,0,0.37824,6.7,2011,Clark Gregg
46221,135000,0,0.374156,5.3,2011,Bel Deli¨¢
73770,0,0,0.373356,5.6,2011,Matthias Schweigh?fer
91070,930000,30905,0.372627,5.2,2011,Krysten Ritter
51993,0,144633,0.230763,6.7,2011,Jacob Wysocki
71688,13000000,114956699,0.37054,6.2,2011,Meryl Streep
77499,0,0,0.370236,5.8,2011,Diana Kaarina
84226,0,0,0.368965,4.6,2011,Shawn Ashmore
48572,4000000,1104682,0.548602,5.8,2011,Michael Parks
76535,500000,0,0.653289,7.1,2011,Clark Gregg
62630,19100000,5728213,0.363036,6.3,2011,Dominic Cooper
78381,7000000,0,0.362217,4.7,2011,Val Kilmer
74306,0,122550,0.36105,6.8,2011,Joel Murray
84404,1100000,0,0.357401,7.5,2011,David Long
79931,0,0,0.3554,7.4,2011,Adele
70008,8400000,0,0.355307,5.1,2011,Michael Jai White
86820,0,17801,0.351823,4.2,2011,Willem Dafoe
38543,25000000,0,0.353745,6.0,2011,James Purefoy
56401,4000000,253899,0.352084,7.3,2011,J.K. Simmons
55861,0,0,0.351402,4.9,2011,Alexandra Staden
71626,1150000,0,0.351234,3.5,2011,Sophie Linfield
80038,0,12186625,0.580586,5.7,2011,Kristen Wiig
70006,3000000,0,0.349834,5.7,2011,Stacey Asaro
64288,0,664747,0.348325,6.7,2011,Lee Fulkerson
65055,28000000,10126458,0.339565,5.1,2011,Sara Paxton
73108,0,0,0.338543,5.4,2011,Cassie Scerbo
62441,0,0,0.337281,7.2,2011,David Tennant
85431,0,0,0.336381,6.9,2011,Bree Turner
57331,41000000,0,0.335076,5.7,2011,Tomer Sisley
49010,3000000,672648,0.567753,5.8,2011,Rutger Hauer
51017,25000000,53213633,0.334274,6.9,2011,Tyler Perry
40161,0,0,0.334152,6.2,2011,Alice Eve
54445,0,0,0.329831,5.5,2011,Gabriel Macht
75074,0,0,0.282795,5.2,2011,Brian Presley
68450,0,0,0.321341,8.5,2011,Travis Rice
56780,15000000,4627375,0.318142,4.8,2011,Taylor Schilling
91549,0,3838,0.317511,5.0,2011,Sarah Bolger
72842,0,0,0.316012,6.1,2011,Felicity Jones
77879,6000000,0,0.31424,5.3,2011,John Cena
70577,15000000,0,0.311488,5.7,2011,Milla Jovovich
75735,0,0,0.311289,3.9,2011,Ving Rhames
132923,0,0,0.309008,4.5,2011,Gary Oldman
53487,25000000,11790979,0.307661,6.3,2011,Sean Penn
58625,0,0,0.30628,4.4,2011,Ray Liotta
77887,0,0,0.30324,6.8,2011,Tim Allen
66945,0,0,0.303053,4.5,2011,John Atterbury
66125,0,0,0.30289,7.3,2011,Josh Lucas
57812,1000000,0,0.301469,4.5,2011,Rachel Miner
82501,0,0,0.301119,4.8,2011,Ethan Hawke
75595,0,0,0.300901,5.6,2011,Juno Temple
64622,8000000,0,0.296065,3.6,2011,Sean Clement
76815,1000000,0,0.295513,3.5,2011,Jeneta St. Clair
76115,0,0,0.295301,7.6,2011,Ramin Karimloo
79379,0,0,0.407036,6.3,2011,Jay Baruchel
83930,0,0,0.294433,4.0,2011,Richard McWilliams
45054,0,0,0.293453,6.1,2011,Charlie Cox
72174,0,0,0.292536,3.7,2011,Jewel Staite
75623,0,0,0.291525,4.4,2011,Landon Liboiron
83801,6965576,0,0.286905,7.5,2011,Philippe Torreton
97795,0,0,0.286708,4.6,2011,Kai Lennox
71254,10000000,0,0.285109,5.0,2011,Samuel L. Jackson
73873,8000000,5634828,0.283696,6.1,2011,Glenn Close
79628,0,0,0.282136,7.9,2011,Jared Leto
54271,17000000,0,0.292417,5.5,2011,Antonio Banderas
72477,0,957240,0.28038,5.9,2011,Sam Worthington
73686,0,5576725,0.280206,6.6,2011,Robert Wi?ckiewicz
85993,0,0,0.279647,4.7,2011,Vincenzo Salemme
86593,0,0,0.279592,6.3,2011,Charlie Creed-Miles
60302,1000000,0,0.276399,5.5,2011,Denise Richards
57353,25000000,0,0.275946,6.1,2011,Christopher McDonald
59006,1000000,0,0.273555,5.9,2011,Carla Gugino
76420,0,0,0.273056,6.4,2011,Eliza Dushku
75720,0,0,0.269272,6.9,2011,Daniel Craig
73933,0,0,0.268708,4.0,2011,Dave Foley
79089,100000,0,0.430731,6.7,2011,Roger Craig Smith
63139,0,0,0.317931,5.8,2011,Ray Liotta
64678,0,1406224,0.264294,6.4,2011,Freddie Highmore
58882,134005,1332231,0.263908,4.4,2011,Li Bingbing
75345,0,0,0.263732,5.9,2011,Thomas Jane
81332,0,0,0.262994,6.2,2011,Elisabeth R?hm
74777,70000,0,0.262882,5.7,2011,Katie Parker
63513,0,0,0.107454,7.7,2011,Lady Gaga
54320,500000,0,0.260875,5.0,2011,Gunner Wright
73939,0,0,0.260544,6.8,2011,Kim Wayans
77878,0,3759582,0.259273,7.0,2011,Michelle Yeoh
73818,0,0,0.285594,5.5,2011,Ray Liotta
93188,8978040,0,0.257025,6.6,2011,Chiara Mastroianni
54662,1000000,0,0.256421,4.8,2011,Miranda July
70821,0,0,0.254363,6.5,2011,Emily Osment
66164,0,0,0.383267,3.5,2011,Luke de Lacey
70009,0,0,0.249978,5.7,2011,Ray Liotta
84427,0,0,0.249191,6.2,2011,Hafsia Herzi
67911,10000000,0,0.247245,4.3,2011,Nick Swardson
92398,0,0,0.246873,3.3,2011,Kelen Coleman
98568,0,0,0.246407,6.3,2011,Sara Paxton
65650,6000000,5206,0.244803,4.8,2011,Orlando Bloom
51995,8000000,0,0.244752,4.9,2011,Jennifer Connelly
78093,0,0,0.2438,5.8,2011,Jade Dornfeld
79120,8000,469947,0.243777,7.4,2011,Tom Cullen
47761,0,0,0.239333,4.3,2011,Christopher Lloyd
61537,0,0,0.237352,6.6,2011,Bruce Campbell
74725,500000,171760,0.198863,5.9,2011,Neil Maskell
54293,0,0,0.252508,7.2,2011,Robert Sapolsky
98344,25000000,0,0.191228,6.0,2011,Umin Boya
99494,0,0,0.23431,6.1,2011,Rachel Hurd-Wood
54557,0,0,0.233072,5.7,2011,Paul Michael L¨¦vesque
65945,0,0,0.233002,5.0,2011,Tamzin Merchant
60803,0,0,0.229734,5.4,2011,Cole Sprouse
91551,3,0,0.228643,6.5,2011,Andy Serkis
54518,13000000,98441954,0.226575,5.3,2011,Justin Bieber
69278,600000,0,0.094131,4.7,2011,Daniel Hendler
73144,0,0,0.217789,6.9,2011,Danielle Rayne
63197,0,0,0.21606,5.6,2011,Amber Perkins
30618,25000000,0,0.214172,5.6,2011,Josh Hartnett
168210,15000000,0,0.212229,5.5,2011,Pierce Brosnan
73958,0,0,0.211125,6.6,2011,Brian Cox
50081,0,7732325,0.210653,7.2,2011,Morgan Freeman
82914,1000000,0,0.330422,7.3,2011,Valentino Rossi
92395,0,0,0.208455,4.8,2011,Ryan McCoy
64320,0,0,0.207216,5.8,2011,Jay Baruchel
88096,0,0,0.2065,6.2,2011,Sarah Chalke
81167,0,0,0.271394,7.6,2011,Woody Allen
75190,0,0,0.1052,6.5,2011,Jeff Dunham
73562,0,0,0.202351,7.1,2011,Val¨¦rie Donzelli
70703,0,0,0.047609,6.2,2011,William Shatner
78294,0,0,0.246038,4.9,2011,Scarlett Alice Johnson
105945,4200000,0,0.196225,5.6,2011,Jonathan Bennett
137145,650000,0,0.195415,5.4,2011,Scout Taylor-Compton
58699,17000,101236,0.195283,6.7,2011,Evan Glodell
82532,10000000,4417580,0.193681,5.9,2011,Jason Segel
76346,0,0,0.189998,6.7,2011,Billy Connolly
38541,3000000,22000,0.189663,5.6,2011,Lauren German
76360,0,0,0.188644,6.6,2011,Trey Parker
80530,0,0,0.070508,7.2,2011,Poppy Montgomery
51994,0,1126525,0.187971,5.5,2011,Rachel Weisz
74945,0,0,0.184658,5.7,2011,Laetitia Casta
59726,0,0,0.103268,6.3,2011,Aidan Gillen
58253,0,0,0.183134,5.2,2011,Le?la Bekhti
47320,0,0,0.028666,6.6,2011,Kyle Gallner
63579,0,0,0.181614,7.2,2011,Bob Angelini
61348,0,0,0.144722,7.3,2011,Jennifer Love Hewitt
66150,45202,225861,0.181427,7.3,2011,Cindy Baer
54597,0,0,0.180846,6.3,2011,50 Cent
106631,0,0,0.179587,5.1,2011,Justin Gregg
49538,160000000,344420111,0.164515,7.0,2011,James McAvoy
60164,2000000,0,0.179339,3.0,2011,Nick Stahl
31880,0,0,0.250308,4.6,2011,Efren Ramirez
68419,1000000,0,0.174743,7.3,2011,Adam Deacon
60170,0,0,0.208023,6.7,2011,Matt Smith
51996,0,790421,0.17304,5.9,2011,Greg Kinnear
79771,0,0,0.215977,5.9,2011,Richard Riehle
73565,0,0,0.172285,6.7,2011,Matthew Goode
79040,0,0,0.171586,5.5,2011,Doutzen Kroes
81440,0,0,0.169357,6.1,2011,Bridgit Mendler
54075,0,0,0.169338,4.0,2011,Katheryn Winnick
59883,5000000,0,0.18015,4.3,2011,Danny Glover
68472,1500000,0,0.168143,4.0,2011,Dave Bautista
80767,0,2550508,0.167149,7.8,2011,Jiro Ono
59115,4000000,0,0.165548,4.3,2011,George Back
58105,0,0,0.123049,6.8,2011,Hayden Panettiere
66607,0,0,0.16468,6.0,2011,Joaqu¨ªn Cosio
80379,250000,1000000,0.331313,7.9,2011,Louis C.K.
82932,0,0,0.161003,6.5,2011,Marc Ian Barasch
89008,0,366377,0.160529,5.1,2011,Leighton Meester
87178,0,0,0.160177,6.4,2011,Stephen Blackehart
83896,0,0,0.159707,2.1,2011,Corin Nemec
83727,0,0,0.155675,5.8,2011,Udo Kier
82743,0,0,0.068431,5.3,2011,Jo Hartley
60950,2000000,0,0.1471,5.1,2011,Lance Henriksen
414419,30000000,0,0.146477,8.1,2011,Uma Thurman
82685,0,0,0.145217,5.2,2011,Andy Dick
74915,1340000,0,0.140601,3.3,2011,Josh Folan
53776,0,0,0.140428,6.1,2011,Jean-Paul Rouve
63144,0,429766,0.135626,7.2,2011,David Carr
81694,97,0,0.135523,4.1,2011,Malcolm McDowell
67675,9000000,18663238,0.135239,6.3,2011,Dianna Agron
70338,0,0,0.135061,4.2,2011,Drake Bell
207475,0,0,0.134892,4.3,2011,Justin Armstrong
75964,0,0,0.256142,8.0,2011,George Harrison
70574,0,0,0.133719,2.8,2011,Bill Oberst Jr.
64854,0,0,0.133595,5.7,2011,Edmund Entin
65256,0,0,0.133387,7.1,2011,Cariba Heine
56906,0,0,0.409151,5.2,2011,Devon Graye
65058,0,223959,0.129723,5.7,2011,Conan O'Brien
57585,10000000,0,0.430191,5.3,2011,Kevin Bacon
75442,0,0,0.080413,6.9,2011,James Franco
71744,0,0,0.12761,6.9,2011,Chris Salvatore
55723,0,0,0.132206,4.5,2011,Brian Austin Green
63686,0,3100000,0.122656,6.3,2011,Christopher Britton
82620,0,0,0.122543,7.8,2011,O.C. Brown
56913,6800000,0,0.200114,5.6,2011,Cuba Gooding Jr.
83443,0,0,0.111553,6.5,2011,Ashley Arbaugh
77067,0,0,0.110341,4.4,2011,Michael McKiddy
70005,0,0,0.240847,5.2,2011,Jennifer Love Hewitt
70585,0,0,0.104959,5.4,2011,Colin Hanks
70863,0,0,0.104134,4.3,2011,Kevin Sorbo
62796,20,15,0.098896,5.9,2011,Camilla Luddington
89874,0,0,0.098806,7.6,2011,Aran Bell
74944,0,0,0.09734,5.7,2011,Eric Elmosnino
132064,0,0,0.364116,4.9,2011,Eric Jay Beck
289097,0,0,0.095583,5.2,2011,Bruce Greenwood
79699,2500000,0,0.147975,5.8,2011,Ashley Greene
82099,0,0,0.097716,6.0,2011,Bonnie Somerville
77801,750000,0,0.08891,7.8,2011,Cory Booker
62425,0,0,0.087952,6.9,2011,Jerry Seinfeld
81330,0,0,0.3527,5.7,2011,Laura Vandervoort
53101,0,0,0.084534,4.7,2011,Adam Brooks
75301,0,286201,0.083269,7.2,2011,Bill Barretta
70386,0,0,0.082769,4.8,2011,Craig Hall
61488,0,0,0.132211,7.2,2011,Dave Grohl
87558,0,0,0.0803,4.4,2011,D¨¦borah Fran?ois
83660,0,0,0.077246,7.1,2011,Jason Baldwin
80688,0,0,0.076679,6.2,2011,Evan Davis
89326,0,0,0.158481,5.3,2011,Brittany Snow
86577,700000,0,0.073751,6.9,2011,Gregory Berns
80468,300000,0,0.072612,5.1,2011,Kevin Corrigan
116853,0,0,0.072393,4.1,2011,Austin Butler
65892,0,0,0.071193,4.7,2011,Sara Rue
81185,0,0,0.063811,5.2,2011,Devin Clark
58492,0,621951,0.277237,6.4,2011,Peter Berg
66942,2902660,0,0.062682,6.0,2011,Ryan Kwanten
80337,0,0,0.060996,7.2,2011,Jeff Adachi
77365,0,0,0.055256,7.1,2011,Jason Burkett
83860,0,5355847,0.047706,6.7,2011,Rachel Hendrix 
69891,0,0,0.046695,7.2,2011,Irrfan Khan
105885,0,0,0.045198,4.6,2011,Houston Rhines
127626,0,0,0.084058,3.8,2011,Emily Plumtree
202241,20000000,0,0.044221,6.6,2011,Kate Winslet
51261,0,0,0.04069,5.2,2011,Will Sasso
64853,0,0,0.040279,4.0,2011,Leisha Hailey
75604,0,0,0.007304,6.3,2011,Brad Jones
56929,250000,0,0.030986,4.9,2011,Ashlee Hewitt
98857,0,0,0.028803,6.7,2011,Chris Wedge
67885,0,0,0.028207,6.4,2011,Bobby Fischer
81716,0,0,0.026495,7.2,2011,Ed Wolf
125336,0,0,0.006925,9.2,2011,Mark Cousins
59852,61733,0,0.025338,6.7,2011,Max Records
91690,0,0,0.025124,6.9,2011,G¨¦rard Meylan
84154,0,0,0.024766,6.9,2011,Donald Glover
74510,0,0,0.06667,7.6,2011,Kevin Hart
145312,0,0,0.018633,7.4,2011,Amy Acker
54890,0,0,0.017849,6.4,2011,Aamir Khan
75785,0,0,0.017036,6.2,2011,Tony Adolescent
102292,0,0,0.060639,7.2,2011,Hiam Abbass
94478,0,0,0.210188,6.6,2011,Luke Treadaway
83540,0,0,0.011771,7.3,2011,Zawe Ashton
72744,0,0,0.010997,7.9,2011,Eddie Vedder
86549,0,0,0.004748,6.4,2011,Murray Bartlett
87587,0,0,0.003311,5.9,2011,Noah Bean
121,79000000,926287400,8.095275,7.8,2002,Elijah Wood
672,100000000,876688482,6.012584,7.2,2002,Daniel Radcliffe
425,59000000,383257136,4.467513,6.9,2002,Ray Romano
2501,60000000,214034224,3.628943,7.1,2002,Matt Damon
1576,33000000,102441078,3.326646,6.3,2002,Milla Jovovich
557,139000000,821708551,3.241129,6.6,2002,Tobey Maguire
1894,120000000,649398328,3.128314,6.4,2002,Ewan McGregor
640,52000000,352114312,2.973115,7.6,2002,Leonardo DiCaprio
608,140000000,441818803,2.388226,5.9,2002,Tommy Lee Jones
423,35000000,120072577,2.364204,7.9,2002,Adrien Brody
180,102000000,358372926,2.103595,6.9,2002,Tom Cruise
11544,80000000,145771527,2.095296,6.9,2002,Chris Sanders
4108,21000000,43928932,1.955546,6.5,2002,Jason Statham
7451,70000000,277448382,1.936728,5.7,2002,Vin Diesel
9016,140000000,109578115,1.936492,7.0,2002,Joseph Gordon-Levitt
36669,140000000,431971116,1.846196,5.8,2002,Pierce Brosnan
170,5000000,82719885,1.839408,6.9,2002,Cillian Murphy
7303,55000000,154906693,1.809883,5.7,2002,Jennifer Lopez
36586,54000000,155010032,1.778527,6.1,2002,Wesley Snipes
3131,100000000,193772504,1.75153,6.9,2002,Leonardo DiCaprio
4547,48000000,196397415,1.694723,6.4,2002,Jodie Foster
10996,120000000,169956806,1.594587,5.4,2002,Michael J. Fox
11452,5000000,38275483,1.568528,5.9,2002,Ryan Reynolds
65,41000000,215000000,1.558805,6.7,2002,Eminem
2022,50000000,171269535,1.525009,5.7,2002,Adam Sandler
455,3500159,76578641,1.496493,6.0,2002,Parminder Nagra
14128,5000000,0,1.494612,5.6,2002,Jennifer Hale
2642,60000000,93354918,1.486895,5.8,2002,Sandra Bullock
2675,72000000,408247917,1.381699,6.3,2002,Mel Gibson
565,48000000,249348933,1.359987,6.4,2002,Naomi Watts
12536,0,0,1.329683,4.3,2002,French Stewart
10229,11000000,41227069,1.297822,7.3,2002,Mandy Moore
8346,5000000,368744044,1.271588,6.1,2002,Nia Vardalos
245,27000000,129000000,1.263507,6.4,2002,Hugh Grant
12448,0,0,1.255939,5.2,2002,Tom Hulce
9884,85000000,78382433,1.216798,5.5,2002,Arnold Schwarzenegger
1817,13000000,97837138,1.20464,6.5,2002,Colin Farrell
201,60000000,67312826,1.204615,6.1,2002,Patrick Stewart
7299,20000000,5359645,1.191235,6.9,2002,Christian Bale
9962,8000000,16856124,1.182695,5.8,2002,Jennifer Aniston
590,25000000,108846072,1.17681,6.7,2002,Nicole Kidman
4147,80000000,181001478,1.165599,7.1,2002,Tom Hanks
818,63000000,296633907,1.15929,5.9,2002,Mike Myers
9021,65000000,172855065,1.118663,5.4,2002,Tim Allen
320,46000000,113714830,1.111488,6.6,2002,Al Pacino
9645,35000000,68349884,1.090465,5.2,2002,Gabriel Byrne
9637,84000000,275650703,1.064405,5.3,2002,Freddie Prinze Jr.
10771,0,0,1.051233,5.3,2002,Jackie Chan
9023,80000000,122563539,1.040588,7.1,2002,Matt Damon
10375,55000000,6416302,1.039674,5.8,2002,Sylvester Stallone
11013,0,9304609,1.038507,6.7,2002,James Spader
9334,60000000,165333180,1.025158,5.2,2002,Dwayne Johnson
8427,70000000,33561137,1.011362,5.2,2002,Eddie Murphy
1430,4000000,35564473,1.005772,7.2,2002,Michael Moore
1429,15000000,13060843,1.005627,6.9,2002,Edward Norton
7090,1300000,447741,0.9858,5.4,2002,James Ransone
13683,0,0,0.974651,5.5,2002,Michael T. Weiss
4614,68,193,0.958182,5.7,2002,Ben Affleck
1613,28,0,0.93789,5.8,2002,Samuel L. Jackson
