id,budget,revenue,popularity,vote_average,release_year,if_novels
276137,0,0,0.095131,7.7,2014,Not base on novel
289239,0,0,0.094574,5.2,2014,Not base on novel
242754,0,0,0.093377,6.7,2014,Not base on novel
220471,7000000,0,0.090297,4.8,2014,Not base on novel
289333,0,0,0.08675,7.4,2014,Not base on novel
308571,0,0,0.083258,7.5,2014,Not base on novel
288463,0,0,0.082565,5.4,2014,Not base on novel
290802,0,0,0.045555,7.5,2014,Not base on novel
253046,0,0,0.135675,5.1,2014,Not base on novel
292607,0,0,0.078872,6.8,2014,Not base on novel
252444,0,0,0.067359,6.7,2014,Not base on novel
264555,2000000,0,0.076463,6.0,2014,Not base on novel
242083,1000000,0,0.07643,4.9,2014,Not base on novel
298935,0,0,0.076348,5.7,2014,Not base on novel
299729,0,0,0.07628,6.8,2014,Not base on novel
292483,0,0,0.075965,4.1,2014,Not base on novel
288789,0,192400,0.075351,7.4,2014,Not base on novel
290336,0,0,0.072637,6.5,2014,Not base on novel
284470,0,0,0.072514,6.7,2014,Not base on novel
265018,0,0,0.072217,4.6,2014,Not base on novel
283330,0,65460,0.069212,5.4,2014,Not base on novel
260947,3000000,0,0.068752,4.7,2014,Not base on novel
297462,0,0,0.068642,6.6,2014,Not base on novel
256273,0,0,0.065064,7.0,2014,Not base on novel
147778,0,0,0.064238,6.3,2014,Not base on novel
276729,0,0,0.185882,6.8,2014,Not base on novel
267872,0,0,0.056153,6.8,2014,Not base on novel
295588,0,0,0.048917,6.0,2014,Not base on novel
275657,0,0,0.048493,7.4,2014,Not base on novel
296244,200000,0,0.132698,3.9,2014,Not base on novel
250777,0,0,0.190655,6.5,2014,Not base on novel
256503,0,0,0.042677,6.9,2014,Not base on novel
286372,3250000,0,0.037459,3.4,2014,Not base on novel
300900,0,0,0.032878,5.2,2014,Not base on novel
286256,0,0,0.036904,6.0,2014,Not base on novel
203819,0,4878242,0.027994,7.0,2014,Not base on novel
169760,0,0,0.02592,7.2,2014,Not base on novel
289339,0,0,0.022635,6.6,2014,Not base on novel
283322,0,5240,0.020923,6.0,2014,Not base on novel
298077,0,0,0.0174,6.9,2014,Not base on novel
250666,0,0,0.017292,6.8,2014,Not base on novel
314065,0,0,0.015776,4.1,2014,Not base on novel
291155,0,0,0.005725,6.5,2014,Not base on novel
291343,0,0,0.012325,6.8,2014,Not base on novel
298653,0,0,0.011229,5.5,2014,Not base on novel
262903,0,0,0.010047,5.8,2014,Not base on novel
279992,0,0,0.005972,7.1,2014,Not base on novel
283559,0,0,0.004853,8.3,2014,Not base on novel
286817,0,0,0.032049,4.2,2014,Not base on novel
11,11000000,775398007,12.037933,7.9,1977,Not base on novel
691,14000000,185438673,2.379469,6.2,1977,Not base on novel
11319,1200000,71215869,1.719385,6.6,1977,Not base on novel
703,4000000,38251425,1.179653,7.6,1977,Not base on novel
11114,10000000,0,1.104997,6.4,1977,Not base on novel
840,20000000,303788635,1.104816,7.0,1977,Not base on novel
5902,22000000,50750000,1.048838,6.4,1977,Not base on novel
250480,0,0,0.912502,7.1,1977,Not base on novel
14140,0,0,0.905657,6.4,1977,Not base on novel
11940,3500000,16000000,0.75125,5.9,1977,Not base on novel
25388,0,0,0.622492,6.1,1977,Not base on novel
11009,3500000,237113184,0.602862,6.3,1977,Not base on novel
12535,3400000,31063038,0.560826,6.2,1977,Not base on novel
11006,0,126737428,0.541642,6.9,1977,Not base on novel
5205,0,0,0.520725,7.0,1977,Not base on novel
17689,5500000,26414658,0.49548,6.7,1977,Not base on novel
10839,6000000,0,0.474001,6.0,1977,Not base on novel
12637,0,0,0.434509,5.6,1977,Not base on novel
11590,0,28000000,0.407317,7.3,1977,Not base on novel
19067,900000,0,0.400457,5.9,1977,Not base on novel
42222,0,0,0.398651,5.0,1977,Not base on novel
49126,0,0,0.391055,5.5,1977,Base on novel
11586,14000000,30749142,0.375967,4.6,1977,Not base on novel
7227,6000000,30000000,0.373131,5.7,1977,Not base on novel
11834,0,0,0.346062,5.8,1977,Not base on novel
985,10000,7000000,0.331417,7.1,1977,Not base on novel
21948,0,0,0.320214,6.3,1977,Not base on novel
26842,0,0,0.318679,7.2,1977,Not base on novel
1362,3000000,0,0.312358,5.8,1977,Not base on novel
4199,0,0,0.304285,5.9,1977,Not base on novel
50374,0,0,0.280166,6.1,1977,Not base on novel
47474,0,0,0.062898,5.3,1977,Not base on novel
47914,0,0,0.241629,5.6,1977,Base on novel
12707,6000000,14717854,0.228797,5.0,1977,Not base on novel
38985,22000000,12000000,0.219941,7.4,1977,Not base on novel
72277,810000,1258000,0.191541,5.8,1977,Not base on novel
24032,0,41687243,0.078067,5.6,1977,Not base on novel
41662,1500000,0,0.288587,6.1,1977,Not base on novel
30315,500000,17000000,0.164123,5.7,1977,Not base on novel
24655,0,0,0.163315,6.2,1977,Not base on novel
16220,1200000,9000000,0.175657,6.0,1977,Not base on novel
10670,0,0,0.15041,6.0,1977,Not base on novel
12262,230000,25000000,0.137351,6.0,1977,Not base on novel
18775,0,0,0.24469,5.2,1977,Not base on novel
11598,600000,0,0.125509,6.2,1977,Not base on novel
26517,0,0,0.113714,6.3,1977,Not base on novel
20416,0,0,0.112001,5.7,1977,Base on novel
42218,0,0,0.108321,4.6,1977,Not base on novel
64976,0,0,0.046957,5.5,1977,Not base on novel
18196,0,3,0.097126,6.3,1977,Not base on novel
14741,0,102000000,0.140163,6.5,1977,Not base on novel
33665,0,0,0.080226,6.2,1977,Not base on novel
29437,530000,0,0.121361,6.1,1977,Not base on novel
26680,200000,0,0.071172,4.9,1977,Not base on novel
19995,237000000,2781505847,9.432768,7.1,2009,Not base on novel
16869,70000000,319131050,6.098027,7.7,2009,Not base on novel
12437,35000000,91327197,5.806897,6.2,2009,Not base on novel
767,250000000,933959197,5.076472,7.3,2009,Not base on novel
14160,175000000,731342744,4.908902,7.6,2009,Not base on novel
13475,150000000,385680446,3.82957,7.3,2009,Not base on novel
534,200000000,371353001,3.789633,5.8,2009,Not base on novel
17654,30000000,210819611,3.744956,7.1,2009,Not base on novel
10528,90000000,524028679,3.431559,6.9,2009,Not base on novel
19913,7500000,60722734,3.244139,7.3,2009,Not base on novel
8355,90000000,886686817,3.154914,6.4,2009,Not base on novel
18785,35000000,459270619,3.15306,7.1,2009,Not base on novel
13183,130000000,185258983,3.038063,6.8,2009,Not base on novel
14161,200000000,769653595,2.979786,5.6,2009,Not base on novel
12244,30000000,48428063,2.846465,6.5,2009,Not base on novel
13448,150000000,356613439,2.841562,6.3,2009,Not base on novel
10198,105000000,267045765,2.463982,6.5,2009,Base on novel
22881,29000000,309208309,2.367474,7.1,2009,Not base on novel
19908,23600000,102391382,2.041804,7.1,2009,Not base on novel
18239,50000000,709827462,1.971027,5.6,2009,Not base on novel
10184,40000000,177259441,1.926432,6.0,2009,Not base on novel
14869,175000000,302469017,1.906998,5.7,2009,Not base on novel
18240,40000000,317375031,1.895894,6.7,2009,Not base on novel
15159,0,75871032,1.874759,5.5,2009,Not base on novel
20943,38000000,205298907,1.860267,6.3,2009,Not base on novel
22794,100000000,242988466,1.849649,6.4,2009,Not base on novel
10315,40000000,46471023,1.826169,7.5,2009,Not base on novel
14836,60000000,124596398,1.75384,7.1,2009,Not base on novel
18360,150000000,413106170,1.752134,5.9,2009,Not base on novel
16996,20000000,136267476,1.732516,6.0,2009,Not base on novel
17979,200000000,325233863,1.714887,6.6,2009,Not base on novel
24122,0,0,1.708605,5.7,2009,Not base on novel
7980,65000000,93525586,1.673879,6.6,2009,Not base on novel
14560,26000000,183293131,1.641739,5.4,2009,Not base on novel
28178,16000000,47801389,1.575231,7.7,2009,Not base on novel
22803,53000000,126690726,1.542135,7.2,2009,Not base on novel
22825,30000000,33333531,1.535278,5.3,2009,Not base on novel
15092,20000000,34560577,1.487114,5.9,2009,Not base on novel
19898,33000000,20645327,1.453639,6.2,2009,Not base on novel
25475,0,0,1.416811,6.5,2009,Not base on novel
16871,30000000,90842646,1.398364,6.1,2009,Not base on novel
37707,26000000,0,1.358965,5.3,2009,Not base on novel
13811,50000000,155446362,1.357091,5.7,2009,Not base on novel
17431,5000000,9760104,1.328218,7.4,2009,Not base on novel
19585,150000000,292817841,1.324927,5.1,2009,Not base on novel
19824,0,0,1.311696,5.0,2009,Not base on novel
18487,100000000,150166126,1.30199,6.1,2009,Not base on novel
20048,40000000,108332743,1.290519,6.0,2009,Base on novel
12556,0,102223269,1.285167,5.5,2009,Not base on novel
18501,50000000,40828540,1.267182,5.6,2009,Not base on novel
19543,0,0,1.264202,3.6,2009,Not base on novel
31011,47000000,3547209,1.26001,7.8,2009,Not base on novel
19899,70000000,171844840,1.232312,5.3,2009,Not base on novel
7445,26000000,43318349,1.223786,6.7,2009,Not base on novel
20766,32000000,27635305,1.218657,6.7,2009,Not base on novel
15512,175000000,381509870,1.194455,6.0,2009,Not base on novel
24469,3000000,2357852,1.159118,6.6,2009,Not base on novel
24803,40000000,129540499,1.14937,6.5,2009,Not base on novel
28211,15000000,8459458,1.145724,5.9,2009,Not base on novel
11322,80000000,214104620,1.138277,6.5,2009,Not base on novel
25472,0,0,1.124263,6.3,2009,Not base on novel
19994,16000000,31556061,1.104112,5.2,2009,Not base on novel
21208,20000000,41596251,1.099003,6.5,2009,Not base on novel
23706,15000000,40105542,1.085541,4.6,2009,Not base on novel
19912,40000000,186167139,1.083957,5.5,2009,Not base on novel
23398,75000000,443140005,1.080415,5.3,2009,Not base on novel
36419,4500000,3606395,1.075405,5.2,2009,Not base on novel
10521,30000000,114663461,1.074072,5.8,2009,Not base on novel
25793,10000000,63647833,1.065548,6.8,2009,Not base on novel
16995,60000000,87784194,1.043738,6.6,2009,Not base on novel
12572,14700000,8049666,1.037708,5.6,2009,Not base on novel
16538,41000000,91636986,1.022125,6.4,2009,Not base on novel
11323,22000000,35424826,1.018005,6.0,2009,Not base on novel
13836,50000000,106303988,1.014706,5.4,2009,Not base on novel
28355,27000000,29000000,0.999299,6.0,2009,Not base on novel
18947,50000000,36348784,0.967776,7.1,2009,Not base on novel
23823,0,0,0.967552,4.7,2009,Not base on novel
19901,20000000,51416464,0.966959,5.9,2009,Not base on novel
24420,39000000,101229792,0.965516,6.5,2009,Base on novel
13532,0,948753,0.95556,6.1,2009,Not base on novel
17609,11000000,791867,0.953705,6.2,2009,Not base on novel
49391,0,0,0.948064,5.0,2009,Not base on novel
25643,18000000,36133014,0.908112,5.5,2009,Not base on novel
13455,38000000,45465299,0.907448,5.8,2009,Not base on novel
26390,17000000,29536299,0.905416,6.1,2009,Not base on novel
22804,11000000,68233629,0.90173,5.9,2009,Not base on novel
18320,35000000,27409889,0.894268,6.9,2009,Not base on novel
12573,7000000,31430334,0.884343,6.4,2009,Not base on novel
12403,14000000,22852638,0.883984,6.1,2009,Not base on novel
19918,0,12032983,0.882568,5.3,2009,Not base on novel
22787,40000000,12206028,0.850476,5.2,2009,Not base on novel
14254,0,41624046,0.84809,6.0,2009,Not base on novel
17740,0,0,0.84445,6.4,2009,Not base on novel
8952,13000000,10652035,0.8342,6.3,2009,Not base on novel
34647,13000000,754249,0.830597,7.1,2009,Not base on novel
34653,7000000,0,0.828532,7.3,2009,Base on novel
17134,20000000,17280326,0.826039,5.9,2009,Not base on novel
15809,8000000,0,0.817983,5.2,2009,Not base on novel
20453,9000000,70000000,0.816681,7.8,2009,Not base on novel
8373,150000000,836297228,0.813323,6.0,2009,Not base on novel
10313,24000000,68729358,0.811236,5.8,2009,Not base on novel
19265,15000000,0,0.804857,6.7,2009,Not base on novel
22832,40000000,60462347,0.796761,6.1,2009,Not base on novel
23367,20000000,5210988,0.790326,5.5,2009,Not base on novel
16523,100000000,100086793,0.78639,6.3,2009,Not base on novel
22897,85000000,219103655,0.786159,6.2,2009,Not base on novel
28891,500000,0,0.778435,5.8,2009,Not base on novel
16258,0,0,0.776493,5.0,2009,Not base on novel
19840,18000000,0,0.767264,4.9,2009,Not base on novel
22327,18000000,0,0.767144,5.8,2009,Base on novel
18162,100000000,68688831,0.760048,5.4,2009,Not base on novel
22954,60000000,122233971,0.756385,6.9,2009,Not base on novel
16866,70000000,104945765,0.748763,5.7,2009,Not base on novel
18781,0,77527732,0.729008,6.1,2009,Not base on novel
26123,0,0,0.725903,5.1,2009,Not base on novel
17445,3500000,0,0.725654,6.2,2009,Not base on novel
24056,8000000,0,0.720352,5.7,2009,Not base on novel
17610,60000000,62357900,0.717595,4.5,2009,Not base on novel
39800,4500000,744816,0.713022,5.1,2009,Not base on novel
38448,12000000,1644755,0.710966,6.2,2009,Not base on novel
36970,0,19406406,0.696413,7.4,2009,Not base on novel
14435,15000000,100734718,0.694443,5.3,2009,Not base on novel
105077,0,0,0.690602,6.4,2009,Not base on novel
62320,0,0,0.688361,7.8,2009,Not base on novel
22949,35000000,92219310,0.6642,5.2,2009,Not base on novel
26428,70000000,39041505,0.661609,6.6,2009,Not base on novel
24238,8000000,0,0.654405,7.5,2009,Not base on novel
22821,8000000,10629321,0.652939,5.9,2009,Not base on novel
11699,25000000,10589102,0.643829,5.8,2009,Not base on novel
8054,30000000,61808775,0.643164,6.2,2009,Not base on novel
18476,20000000,1017401,0.642045,6.0,2009,Not base on novel
4597,20000000,22942221,0.630068,5.6,2009,Not base on novel
25769,0,5802422,0.619369,5.7,2009,Not base on novel
30432,10000000,0,0.617968,6.7,2009,Not base on novel
37269,0,0,0.61574,5.5,2009,Not base on novel
24418,40000000,28169671,0.608282,5.5,2009,Not base on novel
15257,0,0,0.607851,6.9,2009,Not base on novel
12834,9000000,985117,0.606857,5.6,2009,Not base on novel
24684,7500000,26096852,0.60652,6.8,2009,Not base on novel
20829,75000000,61458982,0.604388,5.5,2009,Not base on novel
39414,0,0,0.603274,5.6,2009,Not base on novel
22947,25000000,163670000,0.598075,6.6,2009,Not base on novel
16577,65000000,44091067,0.595489,6.0,2009,Not base on novel
4959,50000000,60161391,0.59517,5.8,2009,Not base on novel
26466,12000000,0,0.589183,7.0,2009,Not base on novel
45650,0,0,0.582583,5.7,2009,Not base on novel
28510,14000000,875386,0.582225,5.3,2009,Not base on novel
13804,85000000,363164265,0.580292,6.4,2009,Not base on novel
45806,0,0,0.577968,6.2,2009,Not base on novel
22074,20000000,17436509,0.576401,6.9,2009,Not base on novel
14979,25000000,0,0.569436,5.6,2009,Not base on novel
8880,40000000,0,0.566149,6.4,2009,Not base on novel
24150,15000000,39421467,0.565345,5.2,2009,Not base on novel
16991,0,24007324,0.554339,5.5,2009,Not base on novel
38842,22000000,0,0.551708,6.6,2009,Not base on novel
18126,35000000,155545279,0.549975,5.8,2009,Not base on novel
17336,0,32474120,0.547651,5.7,2009,Not base on novel
15357,15000000,8786375,0.544071,5.9,2009,Not base on novel
18131,8000000,0,0.54269,4.8,2009,Not base on novel
20856,45000000,57881056,0.53923,5.1,2009,Not base on novel
22051,0,2277396,0.536572,6.8,2009,Not base on novel
34480,0,0,0.536552,6.0,2009,Not base on novel
21407,3400000,9444018,0.536017,6.2,2009,Not base on novel
9503,0,27412220,0.535707,6.3,2009,Not base on novel
29483,4300000,0,0.534927,6.2,2009,Not base on novel
31723,3000000,18097,0.534693,4.5,2009,Not base on novel
22824,10000000,42333295,0.52916,5.6,2009,Not base on novel
35939,6000000,0,0.52377,5.1,2009,Not base on novel
36691,15000000,5024782,0.520419,5.7,2009,Not base on novel
35052,0,0,0.518084,6.5,2009,Base on novel
71883,0,0,0.515547,7.2,2009,Not base on novel
42171,0,0,0.513739,5.9,2009,Not base on novel
38542,800000,867714,0.510379,6.3,2009,Not base on novel
16558,78146652,60000000,0.508705,5.5,2009,Not base on novel
53729,3500000,0,0.507995,5.2,2009,Not base on novel
22855,0,0,0.502164,6.8,2009,Not base on novel
28739,10000000,0,0.501753,4.0,2009,Not base on novel
22640,5100000,0,0.495483,6.0,2009,Not base on novel
13975,0,0,0.493969,6.0,2009,Not base on novel
15359,0,0,0.492691,7.2,2009,Not base on novel
29963,8500000,4440055,0.492366,6.3,2009,Not base on novel
80527,0,0,0.487353,6.7,2009,Not base on novel
26920,0,0,0.48705,6.8,2009,Not base on novel
25602,10000000,0,0.486687,5.4,2009,Not base on novel
24833,0,0,0.486267,4.8,2009,Not base on novel
16614,9500000,17164377,0.480074,6.3,2009,Not base on novel
12569,8000000,10848783,0.478888,5.8,2009,Not base on novel
22620,0,0,0.477243,5.5,2009,Not base on novel
34769,3500000,44462,0.476687,6.3,2009,Not base on novel
30844,0,0,0.475826,5.6,2009,Not base on novel
23568,0,0,0.474515,5.3,2009,Not base on novel
10197,80000000,53825515,0.472113,5.0,2009,Not base on novel
28089,6500000,1521261,0.471747,6.9,2009,Not base on novel
19904,0,0,0.471412,5.6,2009,Not base on novel
28677,6300000,0,0.47064,5.5,2009,Not base on novel
19255,17000000,14899417,0.461154,6.6,2009,Not base on novel
23049,17000000,20455276,0.458932,5.7,2009,Not base on novel
10024,30000000,95714875,0.457298,7.0,2009,Not base on novel
38780,0,0,0.452402,6.0,2009,Not base on novel
23128,0,1162422,0.449535,7.9,2009,Not base on novel
17332,60000000,31720158,0.447106,6.5,2009,Not base on novel
278604,0,0,0.442826,7.2,2009,Not base on novel
13207,19000000,91379051,0.441444,5.6,2009,Not base on novel
15577,25000000,1037335,0.438147,5.8,2009,Not base on novel
18405,0,0,0.43466,6.1,2009,Not base on novel
37080,7000000,0,0.430617,6.7,2009,Not base on novel
34003,0,0,0.430112,5.7,2009,Not base on novel
25941,7300000,10329747,0.429492,6.6,2009,Not base on novel
19959,80000000,122444772,0.427479,5.7,2009,Not base on novel
22164,3700000,0,0.426762,6.9,2009,Not base on novel
19794,0,0,0.426316,5.3,2009,Not base on novel
15268,50000000,12764201,0.426205,4.1,2009,Not base on novel
15189,35000000,73034460,0.424415,5.6,2009,Not base on novel
30431,0,0,0.421521,6.3,2009,Not base on novel
25968,9000000,0,0.42089,5.9,2009,Not base on novel
29917,0,0,0.416013,6.6,2009,Not base on novel
17335,20000000,73830340,0.415099,5.5,2009,Not base on novel
11928,15000000,113221,0.41491,6.7,2009,Base on novel
25754,4500000,0,0.249818,4.2,2009,Not base on novel
26583,10000000,0,0.412708,5.0,2009,Not base on novel
18238,0,0,0.295735,5.1,2009,Not base on novel
22798,15000000,16633035,0.409005,6.6,2009,Not base on novel
46584,6400000,0,0.408711,5.8,2009,Not base on novel
36800,5060730,0,0.40847,6.2,2009,Not base on novel
19833,0,6149791,0.405888,6.5,2009,Not base on novel
13576,60000000,0,0.405828,6.6,2009,Not base on novel
32868,0,0,0.371642,6.3,2009,Not base on novel
36811,0,0,0.403188,6.5,2009,Not base on novel
8284,0,0,0.398051,6.3,2009,Not base on novel
26035,0,0,0.397409,6.0,2009,Not base on novel
32985,45000000,7810000,0.395616,5.5,2009,Not base on novel
32678,0,0,0.475095,5.9,2009,Not base on novel
29426,4000000,143191,0.394989,4.6,2009,Not base on novel
21724,0,0,0.394271,4.8,2009,Not base on novel
17577,10000000,0,0.393762,3.9,2009,Not base on novel
23566,0,0,0.391867,6.1,2009,Not base on novel
2080,150000000,341131793,0.391859,6.2,2009,Not base on novel
14141,0,0,0.389989,5.4,2009,Not base on novel
53985,0,0,0.388271,6.1,2009,Not base on novel
33974,10000000,0,0.388227,5.7,2009,Not base on novel
17532,4000000,4100000,0.388026,3.8,2009,Not base on novel
71866,0,0,0.378554,5.7,2009,Not base on novel
24804,2900000,296557,0.378522,7.4,2009,Not base on novel
28053,6000000,6670712,0.376543,6.3,2009,Not base on novel
28118,0,0,0.376307,6.6,2009,Not base on novel
26963,0,0,0.374157,7.1,2009,Not base on novel
8915,40000000,19258519,0.370497,5.3,2009,Not base on novel
14853,0,0,0.370303,4.2,2009,Not base on novel
33997,0,44348,0.370172,7.3,2009,Base on novel
24480,0,0,0.369792,7.9,2009,Not base on novel
21467,0,0,0.369406,7.2,2009,Not base on novel
14711,0,0,0.369038,6.7,2009,Not base on novel
36939,0,0,0.366021,6.0,2009,Not base on novel
16325,0,500154,0.365372,5.4,2009,Not base on novel
25137,25000000,4388563,0.363832,5.6,2009,Not base on novel
52505,0,0,0.362858,6.0,2009,Base on novel
33788,0,0,0.360935,5.6,2009,Not base on novel
49522,0,0,0.360715,6.3,2009,Not base on novel
25846,35000000,0,0.088773,6.9,2009,Not base on novel
24589,0,0,0.358304,6.9,2009,Not base on novel
41360,425000,0,0.356006,5.5,2009,Not base on novel
22805,0,0,0.248559,5.1,2009,Not base on novel
14536,8000000,29010817,0.353203,5.3,2009,Not base on novel
12404,25000000,2336172,0.348842,6.4,2009,Base on novel
44027,0,0,0.34638,5.9,2009,Not base on novel
19556,0,0,0.340416,5.3,2009,Not base on novel
66113,7000000,0,0.339657,6.1,2009,Not base on novel
16759,0,0,0.376614,6.4,2009,Not base on novel
26693,0,0,0.338175,6.2,2009,Not base on novel
4475,0,0,0.336426,6.1,2009,Not base on novel
14857,0,0,0.335612,5.1,2009,Not base on novel
28665,0,0,0.333551,5.3,2009,Not base on novel
26722,0,0,0.332142,5.4,2009,Not base on novel
26809,0,0,0.330513,6.5,2009,Not base on novel
16335,10000000,0,0.32336,4.9,2009,Base on novel
37169,2011799,0,0.32262,5.0,2009,Not base on novel
26587,0,0,0.322516,5.8,2009,Not base on novel
14164,100000000,0,0.32232,3.1,2009,Not base on novel
8316,8500000,0,0.232913,5.1,2009,Not base on novel
5937,20000000,0,0.319742,7.2,2009,Not base on novel
26688,12500000,27206120,0.319532,5.3,2009,Not base on novel
24051,5000000,0,0.317799,4.9,2009,Not base on novel
24271,20000000,0,0.317301,5.7,2009,Not base on novel
19688,0,0,0.315422,6.3,2009,Not base on novel
20777,0,0,0.31482,5.4,2009,Not base on novel
25983,0,0,0.31344,5.9,2009,Not base on novel
79896,0,0,0.3106,5.5,2009,Not base on novel
29159,14000000,0,0.309467,3.6,2009,Not base on novel
21862,0,0,0.30936,4.2,2009,Not base on novel
33511,0,0,0.302925,6.9,2009,Not base on novel
37565,0,0,0.30092,5.1,2009,Not base on novel
11388,4500000,0,0.300313,4.5,2009,Not base on novel
14028,0,0,0.299873,5.3,2009,Not base on novel
27588,0,0,0.298874,5.2,2009,Not base on novel
14849,0,0,0.297677,5.8,2009,Not base on novel
22683,0,0,0.263791,7.2,2009,Not base on novel
19458,0,0,0.294343,6.1,2009,Not base on novel
16440,0,0,0.292125,6.7,2009,Not base on novel
41479,10000000,7022728,0.290674,6.0,2009,Not base on novel
20407,0,0,0.290454,6.1,2009,Not base on novel
17927,20000000,18599102,0.285353,5.9,2009,Not base on novel
40850,0,0,0.285338,5.9,2009,Not base on novel
26820,0,2479538,0.284095,6.0,2009,Not base on novel
31218,0,0,0.283496,6.3,2009,Not base on novel
27989,0,0,0.279941,5.3,2009,Not base on novel
22717,75,134,0.278387,4.9,2009,Not base on novel
20178,10000000,295750,0.278321,6.3,2009,Not base on novel
20618,0,0,0.27373,5.2,2009,Not base on novel
17680,1700000,1007962,0.272422,5.5,2009,Not base on novel
27646,10000000,0,0.271147,4.2,2009,Not base on novel
24832,0,0,0.269902,5.6,2009,Not base on novel
26588,0,0,0.266625,4.8,2009,Not base on novel
30250,0,0,0.266267,6.5,2009,Not base on novel
16931,0,0,0.265405,5.0,2009,Not base on novel
37659,0,0,0.356209,7.6,2009,Not base on novel
23382,0,0,0.252355,5.5,2009,Not base on novel
2325,0,0,0.258982,5.7,2009,Not base on novel
101907,0,0,0.256975,6.4,2009,Not base on novel
42556,0,0,0.07309,5.3,2009,Not base on novel
36123,0,0,0.251166,6.8,2009,Not base on novel
22494,0,0,0.250351,7.1,2009,Not base on novel
33806,0,0,0.249839,7.4,2009,Not base on novel
25704,15000000,6405245,0.249295,5.1,2009,Not base on novel
21469,0,0,0.242864,6.3,2009,Not base on novel
27310,0,0,0.242794,4.2,2009,Not base on novel
20606,0,0,0.240757,5.6,2009,Not base on novel
24001,0,0,0.168316,4.6,2009,Not base on novel
18898,0,0,0.271818,6.0,2009,Not base on novel
26320,0,0,0.235045,5.9,2009,Not base on novel
72962,0,0,0.781772,5.7,2009,Not base on novel
25405,0,0,0.118447,6.7,2009,Not base on novel
14410,0,43051547,0.232346,6.6,2009,Not base on novel
46420,0,0,0.23156,6.3,2009,Not base on novel
26171,21000000,0,0.230953,6.5,2009,Not base on novel
34592,0,0,0.428574,3.7,2009,Not base on novel
25196,7000000,39462438,0.226009,6.4,2009,Not base on novel
28479,0,0,0.225875,5.7,2009,Not base on novel
23173,0,0,0.213292,4.7,2009,Not base on novel
19905,10000000,0,0.196421,5.3,2009,Not base on novel
38850,2000000,7306,0.220819,6.0,2009,Not base on novel
20825,0,0,0.21893,4.9,2009,Not base on novel
28019,15000000,0,0.216906,6.3,2009,Not base on novel
31169,0,0,0.213237,6.0,2009,Not base on novel
34188,0,0,0.212295,5.2,2009,Not base on novel
32338,0,0,0.212004,4.7,2009,Not base on novel
41009,0,0,0.20979,4.8,2009,Not base on novel
51249,0,0,0.223951,6.1,2009,Not base on novel
23720,0,0,0.209084,5.1,2009,Not base on novel
23127,0,0,0.209043,6.9,2009,Not base on novel
22135,0,0,0.206657,5.4,2009,Not base on novel
29919,0,0,0.203813,6.2,2009,Not base on novel
52034,0,0,0.203707,5.3,2009,Not base on novel
39545,0,0,0.196413,5.9,2009,Not base on novel
22681,1500000,0,0.529037,5.8,2009,Not base on novel
29134,0,0,0.188104,6.4,2009,Not base on novel
18759,0,0,0.181456,3.4,2009,Not base on novel
18480,42000000,0,0.180029,5.2,2009,Not base on novel
26736,0,0,0.179972,5.8,2009,Not base on novel
37721,0,0,0.176846,6.5,2009,Not base on novel
15060,0,0,0.236277,7.1,2009,Not base on novel
44571,12000000,0,0.165343,4.6,2009,Not base on novel
38087,0,0,0.165257,7.0,2009,Not base on novel
21033,1500000,56000,0.159638,4.4,2009,Not base on novel
30685,0,0,0.159615,5.4,2009,Not base on novel
46127,0,0,0.158638,6.0,2009,Not base on novel
18065,0,0,0.155519,5.0,2009,Not base on novel
39037,3200000,0,0.154563,5.6,2009,Not base on novel
26223,0,0,0.328199,5.9,2009,Not base on novel
24438,58000000,85280250,0.145905,5.0,2009,Not base on novel
1977,5000000,38610009,0.145081,5.4,2009,Not base on novel
22175,0,0,0.248508,4.6,2009,Not base on novel
282963,0,0,0.143953,7.3,2009,Not base on novel
26032,0,0,0.137656,6.0,2009,Not base on novel
14838,3500000,0,0.190628,4.1,2009,Not base on novel
27561,3500000,0,0.128532,6.2,2009,Not base on novel
20441,0,0,0.123044,5.1,2009,Not base on novel
15039,9000000,0,0.222882,3.5,2009,Not base on novel
23988,108,0,0.11886,4.1,2009,Not base on novel
133365,0,0,0.256703,7.5,2009,Not base on novel
29150,250000,232732,0.114458,5.7,2009,Not base on novel
23509,0,0,0.114327,4.9,2009,Not base on novel
26367,0,0,0.109178,6.1,2009,Not base on novel
38150,0,0,0.108905,6.1,2009,Not base on novel
31189,0,0,0.107537,5.7,2009,Not base on novel
19105,0,0,0.103773,8.3,2009,Not base on novel
220903,0,0,0.102223,7.0,2009,Not base on novel
33870,25000000,20719451,0.166371,6.7,2009,Not base on novel
17618,0,0,0.323342,5.2,2009,Not base on novel
30974,0,0,0.097705,5.5,2009,Not base on novel
34423,0,0,0.097127,6.0,2009,Not base on novel
23116,0,0,0.148198,6.0,2009,Not base on novel
54507,0,0,0.091154,6.9,2009,Not base on novel
27370,0,0,0.090552,4.6,2009,Not base on novel
21641,10000000,0,0.287231,7.1,2009,Not base on novel
34279,0,0,0.073533,3.3,2009,Not base on novel
15670,0,90508336,0.073493,6.9,2009,Not base on novel
26191,0,0,0.07183,5.9,2009,Not base on novel
35689,0,0,0.090351,4.5,2009,Not base on novel
49637,0,0,0.088781,5.7,2009,Not base on novel
19599,0,0,0.059697,5.3,2009,Not base on novel
